ISO_alpha3_code,2000,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
LCA,0.504515827,0.321325272,0.32355395,0.310375571,1.11937809,1.053335667,1.064784884,1.15973568,1.218976259,1.20156312,1.207378983,1.012583137,1.042831302,0.414502919,0.617763937,0.630557537,0.586879969,0.536290526,0.524742961
LIE,1.359711885,1.349896431,1.376689911,1.37270987,1.278152943,1.25953114,1.093162775,1.186626434,1.688022733,1.846566558,1.811491609,1.801479697,1.841200352,2.081461191,2.064388275,2.042704105,2.056466341,2.007995605,1.968311191
LKA,-0.182998583,-0.183591783,-0.226230159,-0.14581807,-0.3397865,-0.200084209,-0.152948171,-0.22521092,-0.397427797,-0.421347946,-0.393271297,-0.236788273,-0.214865029,-0.343856692,-0.344155371,-0.310729444,-0.451861948,-0.335573137,-0.319470078
LSO,-0.003738669,-0.093179516,-0.170642048,-0.098918356,0.021686876,0.002144188,-0.068846598,0.049708098,0.155915529,0.168570325,0.151320979,0.121429712,0.275596112,0.190519944,0.062536784,-0.022526162,-0.030684836,-0.102964677,-0.027304307
LTU,0.357432872,0.202133328,0.378916413,0.428587437,0.328052342,0.161695048,0.13014929,0.139662281,0.231553197,0.376731932,0.327106059,0.393993855,0.426032931,0.558858037,0.617654681,0.713836074,0.553735316,0.4979783,0.675985992
LUX,2.048439503,2.063324928,1.692840934,1.844499111,1.656579494,1.882663846,1.971466184,1.971971512,1.973333359,2.046461344,2.159843683,2.122711658,2.123356342,2.073182344,2.09668684,2.096853733,1.985519648,2.088051796,2.112196207
LVA,-0.072213478,0.016739685,0.276996315,0.184778363,0.379619509,0.369864076,0.352403969,0.254886359,0.226274058,0.228307128,0.286647677,0.245458975,0.328415573,0.415365428,0.468176097,0.431138307,0.53583014,0.328646898,0.484939754
MAC,0.43152076,-0.059413556,0.888943553,1.419769406,0.515915632,0.351690024,0.454558045,0.439987004,0.164959148,0.41730839,0.440656275,0.425076306,0.553384542,0.848661423,0.611763358,0.846185386,0.642011404,0.715793729,0.70422101
MAR,-0.109731078,-0.187591851,-0.260043949,-0.143283561,-0.307885438,-0.408488572,-0.344908357,-0.382435501,-0.325604618,-0.204909459,-0.400819302,-0.436757237,-0.371113569,-0.265681654,-0.220340759,-0.129715011,-0.140287578,-0.217327252,-0.276536316
MCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDA,-0.656654,-0.945199668,-0.847392797,-0.983229458,-0.668492496,-0.642134786,-0.659459949,-0.631422997,-0.699160635,-0.673109412,-0.620218456,-0.613747001,-0.754640102,-0.850617647,-0.91125226,-0.951689363,-0.798637331,-0.726832509,-0.618684769
MDG,-0.450673282,-0.184750021,-0.196303472,-0.280111581,-0.073284127,-0.185823798,-0.190226272,-0.266191512,-0.339067012,-0.428686351,-0.479339272,-0.665139675,-0.753961802,-0.840408504,-0.851297975,-0.907302856,-1.050774932,-1.000645041,-1.009369612
MDV,-0.38152802,-0.184987828,-0.053087685,-0.352456689,-0.440761149,-0.599771917,-0.856624663,-0.818125129,-0.666999638,-0.547903776,-0.554829001,-0.702797234,-0.747776449,-0.376612514,-0.479389578,-0.66619879,-0.78760308,-0.893105865,-0.262507439
MEX,-0.245628953,-0.180860177,-0.167081788,-0.303954482,-0.271010846,-0.26116991,-0.272644699,-0.244697183,-0.301022351,-0.361549228,-0.402119815,-0.411823899,-0.512010515,-0.761708796,-0.7659356,-0.719606936,-0.927999139,-0.854427576,-0.821080089
MHL,-0.287536949,-0.483739674,-0.832969546,-0.572469354,-0.464616805,-0.554774523,-0.609831393,-0.566738784,-0.34469685,-0.334661514,-0.332054883,-0.263902456,-0.037892591,-0.107749835,-0.115136079,-0.051144022,0.00155793,-0.074093878,-0.043416277
MKD,-0.598652661,-0.800336599,-0.635865152,-0.500428855,-0.448849201,-0.36724925,-0.359062135,-0.191658124,-0.131822348,-0.080910765,-0.090926662,-0.040916126,-0.045406707,-0.022042822,-0.256080568,-0.285279334,-0.307229996,-0.364849657,-0.409463704
MLI,-0.839940965,-0.684979796,-0.673848093,-0.591962039,-0.497532129,-0.481884509,-0.42532602,-0.529069066,-0.673907638,-0.677903056,-0.638599634,-0.825376272,-0.786114454,-0.745391548,-0.682847381,-0.654798508,-0.64226687,-0.6976493,-0.696643472
MLT,0.957469463,0.803149819,0.95456326,0.848168194,0.824055374,1.010356903,1.023427129,0.997960448,0.772958219,0.790017307,0.766042888,0.94321835,0.983500004,0.851744354,0.900374472,0.721244872,0.739660442,0.579995453,0.239386559
MMR,-1.387618542,-1.316296101,-1.481886268,-1.646097302,-1.537206531,-1.657953024,-1.625107884,-1.616427541,-1.660424471,-1.67287612,-1.58677125,-1.063330889,-1.000095129,-0.882173955,-0.836185157,-0.62113899,-0.565270662,-0.588357687,-0.625195503
MNG,-0.309789032,-0.007152552,-0.20176208,-0.398020118,-0.610975862,-0.584639847,-0.614851832,-0.661201,-0.758659959,-0.735194206,-0.692097485,-0.535075068,-0.47922805,-0.473792255,-0.491625845,-0.487202972,-0.451712847,-0.427831829,-0.441760749
MNE,-0.171547726,-0.146982342,-0.40117991,-0.457487136,-0.348661274,-0.40189442,-0.330247968,-0.214513749,-0.196041316,-0.229357913,-0.198228329,-0.111505352,-0.251243651,-0.059193566,-0.131810814,-0.099220902,-0.08771655,0.022817332,-0.030126255
MOZ,-0.43106541,-0.510682762,-0.597181916,-0.60296905,-0.532481849,-0.617173553,-0.515408158,-0.492020696,-0.437340379,-0.446743071,-0.491076589,-0.568352997,-0.603516459,-0.672268331,-0.748858869,-0.875006914,-0.834379256,-0.780992508,-0.801014543
MRT,-0.453737468,-0.025295904,-0.031115146,-0.526517034,-0.560220063,-0.742441535,-0.57871145,-0.787820578,-0.613362134,-0.715361416,-0.628130853,-0.782561779,-0.83363533,-0.927549541,-0.923313558,-0.739234686,-0.751323819,-0.807347,-0.861584544
MTQ,0.895616353,0.880126476,0.888943553,0.902114928,0.796942115,0.782759428,0.791800439,0.806962311,0.839033186,0.820522785,0.798508227,0.787527919,0.785368562,1.225221634,1.218501806,1.228778601,1.242228389,1.23879683,1.234391928
MUS,0.383774221,0.458617806,0.300812364,0.254527777,0.315220207,0.348455429,0.438276529,0.515310287,0.539206922,0.559522331,0.536861181,0.30354175,0.292628407,0.351373821,0.294029534,0.203369081,0.201574907,0.269755602,0.317111999
MWI,-0.271883518,-0.958180964,-0.731258273,-0.768120825,-0.70994997,-0.549397111,-0.514421046,-0.445655882,-0.40461725,-0.487176806,-0.416938215,-0.471616298,-0.607395649,-0.751134217,-0.766576231,-0.756684661,-0.659076929,-0.744604528,-0.781152666
MYS,0.337018669,0.274999052,0.343968958,0.337763458,0.195066154,0.234054387,0.192050844,-0.047308955,-0.056477197,0.089267343,0.029487511,0.237634197,0.350176066,0.41115877,0.235072598,0.096050985,0.025742996,0.314034283,0.247522801
NAM,0.577290773,0.114065558,0.237493053,0.158624306,0.197508991,0.243003353,0.319512218,0.607508242,0.295011133,0.337495357,0.306328863,0.341032624,0.326490402,0.288529754,0.319338411,0.332825452,0.319367498,0.338137329,0.372481108
NER,-0.882167041,-0.994593918,-0.926455379,-0.824222267,-0.717895031,-0.84776634,-0.751894653,-0.720100462,-0.610280991,-0.661095977,-0.63972187,-0.641726196,-0.611069739,-0.686854482,-0.654246688,-0.64420414,-0.663044572,-0.579646349,-0.554166257
NGA,-1.218682647,-1.431231499,-1.362079144,-1.341822386,-1.158723712,-1.123634458,-1.053003311,-0.891883194,-1.031731367,-1.048915267,-1.172973633,-1.169127941,-1.221261382,-1.274704933,-1.079387307,-1.025006413,-1.077717066,-1.046154618,-1.094947934
NIC,-1.009483337,-0.481652737,-0.479603589,-0.395427346,-0.608618617,-0.673169076,-0.765121102,-0.762405753,-0.724971354,-0.752831459,-0.72658968,-0.774571836,-0.735938728,-0.885312438,-0.888287306,-0.871455133,-0.872235119,-1.092894316,-1.121843696
NIU,NA,NA,NA,NA,NA,NA,NA,NA,-0.579231977,-0.459784597,-0.441264063,-0.435295999,-0.42401579,NA,NA,NA,NA,NA,NA
NLD,2.20663166,2.122709751,2.052377701,1.998249173,1.970571518,2.050478697,2.169936895,2.11823535,2.13432312,2.143759251,2.120604277,2.117599487,2.046001911,1.990493894,1.884297013,1.913111448,1.867299438,2.009312391,1.999757528
NOR,2.19157815,2.170257092,2.067727089,1.935271263,2.010045767,2.133688211,1.992581248,1.906426668,1.994785309,2.085211277,2.149326324,2.256409407,2.294474602,2.226565599,2.242803812,2.196582556,2.236802578,2.090203762,2.073468208
NPL,-0.666683972,-0.357501417,-0.458296269,-0.870962083,-0.743389547,-0.69369036,-0.788317621,-0.808657467,-0.702576399,-0.692481101,-0.77893573,-0.813007236,-0.686955035,-0.588242352,-0.578047872,-0.799911022,-0.749578416,-0.673725665,-0.674093843
NRU,NA,NA,NA,NA,NA,NA,-0.352820188,-0.323383331,-0.396864563,0.013511484,-0.040435147,-0.017471034,-0.643288493,-0.472561568,-0.524690092,-0.428143978,-0.47299093,-0.55396831,-0.449302703
NZL,2.251774788,2.32081604,2.346575022,2.376838207,2.201448441,2.333123207,2.328566551,2.313837528,2.391191721,2.337902069,2.297512531,2.316350222,2.341756582,2.253288746,2.275631189,2.283942223,2.241140366,2.175004482,2.170070648
OMN,0.797524869,0.934627354,0.590147495,0.673390388,0.394655615,0.352166474,0.350805342,0.51538074,0.332336575,0.323707074,0.139554009,0.182281345,0.159495965,0.310047656,0.268914223,0.339483768,0.247619689,0.246131524,0.452128917
PAK,-0.841039777,-0.908296645,-0.762178004,-1.08251965,-1.053137541,-0.81358254,-0.816726327,-0.895073414,-1.069158673,-1.08739078,-1.076292038,-1.062924266,-0.956362307,-0.833833992,-0.810755849,-0.875464857,-0.778294146,-0.790824711,-0.846740663
PAN,-0.321519911,-0.299216747,-0.348309964,-0.268327624,-0.350897431,-0.323001951,-0.300416499,-0.086393595,-0.295197517,-0.320766896,-0.316994667,-0.358022839,-0.345819175,-0.339630365,-0.370732307,-0.494736582,-0.539771914,-0.554449081,-0.579923987
PLW,NA,NA,NA,NA,NA,NA,NA,-0.323383331,-0.396864563,-0.500088692,-0.528869033,-0.426980406,-0.643288493,-0.472561568,-0.524690092,-0.428143978,-0.47299093,-0.55396831,-0.449302703
PER,-0.393003643,-0.273119658,-0.076416783,-0.321763009,-0.329964638,-0.200190425,-0.246270612,-0.186953858,-0.305230111,-0.228810817,-0.21995914,-0.370449901,-0.423486918,-0.560316086,-0.533840775,-0.367378265,-0.49627012,-0.531883895,-0.447690785
PHL,-0.51049459,-0.500014842,-0.584075868,-0.648933053,-0.616297901,-0.830263913,-0.719775021,-0.756212592,-0.76827687,-0.760486543,-0.667120874,-0.562860072,-0.380959749,-0.437061995,-0.453470707,-0.488245904,-0.475576639,-0.544873238,-0.573345542
PNG,-0.832322061,-0.912866116,-0.882382751,-0.960508645,-1.131621718,-1.135809302,-1.107466102,-1.154769778,-1.232532024,-1.043985724,-1.022846222,-0.938081026,-0.961522102,-0.910418808,-0.939802766,-0.93338567,-0.899010718,-0.876111984,-0.991638184
POL,0.710839033,0.401897222,0.42440182,0.138824433,0.266916394,0.274150729,0.299163818,0.461351156,0.445084333,0.497079551,0.557022214,0.663234055,0.596016347,0.635148048,0.669521451,0.739105165,0.724992394,0.641523778,0.602715015
PRI,0.895616353,1.349896431,1.376689911,1.278590798,1.278152943,0.513573527,0.41157046,0.415982008,0.48890987,0.476868629,0.438872665,0.540508568,0.473305911,0.461910009,0.086148441,0.035049774,0.137948155,0.040191598,0.013092993
PRK,-1.327406049,-1.034389496,-1.440077066,-1.380662799,-1.28053081,-1.441221714,-1.543278217,-1.518725395,-1.288771152,-1.282430053,-1.309836626,-1.28069663,-1.284762263,-1.297455907,-1.247948408,-1.439878821,-1.481164694,-1.56645155,-1.589358449
PRT,1.190105319,1.255313039,1.158950686,1.143963218,1.069997668,1.01692152,1.036280632,1.070165277,1.092931271,1.090370893,1.112963796,0.96023792,0.950478137,0.947626293,0.964724958,0.92550689,0.873952627,0.849960387,0.763995349
PRY,-1.379773736,-1.335865855,-1.394238114,-1.373364806,-1.321241379,-1.1407305,-1.183494687,-0.977196634,-0.803635895,-0.729034126,-0.715760887,-0.857523322,-1.037923813,-0.969663143,-0.947014928,-0.709677935,-0.725211978,-0.838829875,-0.829310238
QAT,0.530613482,0.684902966,0.535743892,0.519322097,0.712573647,0.930619836,0.677206457,0.942743123,1.567185879,1.406557083,1.0081774,1.060761809,1.110862732,0.988537192,0.891476393,0.900778532,0.73389858,0.725007653,0.848995924
REU,NA,NA,NA,0.99623394,0.796942115,0.782759428,0.791800439,0.806962311,0.839033186,0.820522785,0.798508227,0.787527919,0.785368562,0.63990289,0.632480443,0.640785992,0.643904924,0.631795824,0.624901175
ROU,-0.491280317,-0.44413051,-0.374906212,-0.295870721,-0.24165462,-0.163892508,-0.182706311,-0.14283666,-0.262549967,-0.226526499,-0.213255227,-0.263397515,-0.18797645,-0.112616196,-0.017646439,-0.018714854,-0.03147899,-0.121651269,-0.128240466
RUS,-0.99524188,-0.929368198,-0.761310518,-0.798265874,-0.823230207,-0.910894513,-1.013789654,-1.114999294,-1.132047653,-1.090530515,-1.065018535,-1.042334795,-1.013369083,-0.919225872,-0.949152648,-0.822687984,-0.892403066,-0.845211625,-0.831873178
RWA,-0.602834523,-0.418551475,-0.466384411,-0.440628707,-0.617955565,-0.208081558,-0.001273742,0.096269213,0.089927644,0.353642941,0.357597291,0.557952464,0.627964854,0.762483418,0.635712326,0.644121647,0.633036137,0.57835114,0.564346015
WSM,0.093374334,0.06990391,0.07625632,0.128099546,0.181704879,0.24113287,0.246863961,0.207055494,0.117129475,0.120351017,0.0969804,0.106820457,0.14520584,0.296049774,0.291006714,0.276376784,0.65946275,0.642488003,0.64063555
SAU,-0.189664915,0.198740423,-0.152231738,-0.286972672,-0.097484097,-0.190361738,-0.16516085,-0.00840424,-0.016591161,0.040547397,-0.305030286,-0.03861073,-0.020459315,0.087325081,0.05213524,0.230904371,0.363826543,0.359760195,0.274639338
SDN,-0.866833746,-1.022159457,-1.242392778,-1.279613733,-1.372325778,-1.180790544,-1.324396968,-1.416897655,-1.146192908,-1.18725574,-1.180683136,-1.485604882,-1.468972564,-1.445422649,-1.46646595,-1.525665283,-1.531454802,-1.426554322,-1.366984963
SEN,-0.07604102,0.176479012,-0.157334924,-0.050151762,-0.050288968,-0.372865677,-0.507814825,-0.497830898,-0.486338764,-0.637994111,-0.49632293,-0.256623298,-0.186861232,0.055656247,0.059013337,-3.23E-06,-0.089166559,-0.024931731,0.048484433
SGP,2.208548784,2.320979595,2.228928089,2.325579882,2.166169643,2.185165167,2.241866589,2.247644424,2.217089176,2.17952323,2.109703779,2.124056816,2.078066349,2.071365356,2.092715263,2.088101864,2.133606672,2.174832582,2.159476519
SLB,-0.363780469,-0.705001593,-0.632166445,-0.365573227,0.042112213,-0.21895735,-0.389968783,-0.370780826,-0.2926673,-0.347470909,-0.343326002,-0.358102739,-0.40027076,-0.277966887,-0.340838403,-0.344382912,0.111531042,-0.004931315,-0.007403989
SLE,-0.888554156,-0.834422767,-0.907941282,-0.907723248,-1.066616774,-1.019452691,-0.911957145,-0.968692243,-0.931149304,-0.774672806,-0.842990518,-0.951130331,-0.905844748,-0.940657198,-0.799704492,-0.819130898,-0.566118598,-0.492306381,-0.411361068
SLV,-0.515096128,-0.679732323,-0.367350012,-0.424856365,-0.454791427,-0.296290636,-0.371979117,-0.361731887,-0.2503784,-0.27694118,-0.261907548,-0.412716955,-0.353899956,-0.376873732,-0.423675656,-0.523046076,-0.506715298,-0.600683689,-0.552564859
SMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SOM,-1.568709731,-1.040783167,-1.565277696,-1.787207127,-1.683327198,-1.730775356,-1.759850383,-1.868714333,-1.715286136,-1.739246249,-1.706142306,-1.591647625,-1.580706596,-1.659762979,-1.615162969,-1.701286793,-1.716359138,-1.800311685,-1.709963202
STP,0.195790768,-0.069496982,-0.256269753,-0.364129364,-0.536912084,-0.285134852,-0.304100901,-0.301796496,-0.196812764,-0.252986312,-0.179237947,-0.178212792,-0.175502121,-0.001908805,-0.045163546,-0.066172466,0.171263084,0.183677375,0.225845516
SUR,0.477831185,0.279725105,0.330450922,0.276549935,0.222951248,-0.098335437,-0.007415598,-0.02104928,-0.257002324,-0.329901189,-0.277395785,-0.333895445,-0.275392026,-0.443283439,-0.23911202,-0.303487033,-0.174336597,-0.211497366,-0.393237323
SVK,0.225814462,-0.006648243,0.310930997,0.394147396,0.491947055,0.422381699,0.349662989,0.36211887,0.270354897,0.294600546,0.275087953,0.096679017,0.083146036,0.162737191,0.177861556,0.229155883,0.223771259,0.36298427,0.327202708
SVN,0.884798646,0.806810558,0.927805543,1.033518434,0.909937859,1.034196496,1.009254336,0.981918633,1.058565736,0.922867894,0.948806465,0.839746892,0.729321599,0.726776481,0.772998154,0.822988153,0.813808024,0.870350242,0.90589869
SWE,2.2968297,2.25739336,2.207240343,2.156201601,2.022613049,2.196596384,2.244637012,2.227349281,2.253190994,2.274586916,2.196956873,2.312869072,2.29162097,2.153375149,2.241128206,2.191839695,2.138959408,2.139881849,2.11847806
SWZ,-0.186878845,-0.258672953,-0.432807475,-0.527873874,-0.473957509,-0.218136311,-0.237402439,-0.218649819,-0.228885531,-0.231477261,-0.353220582,-0.412861377,-0.413117886,-0.428299814,-0.390901089,-0.450098455,-0.270939529,-0.217696071,-0.487672627
SYC,0.45401752,0.340686321,0.406845659,0.273561746,0.2304281,0.120228648,0.189378768,0.386921257,0.427947998,0.448837489,0.422816038,0.417920828,0.441972375,0.438009501,0.883609056,0.77615428,0.681081235,0.7027964,0.969212651
SYR,-1.02609241,-0.394951224,-0.798465073,-0.821350276,-0.848047972,-1.061148047,-1.104746342,-1.151093245,-1.129413843,-1.134324789,-1.092981935,-1.212994814,-1.258987665,-1.553168178,-1.545719028,-1.572114706,-1.563013911,-1.62701571,-1.688552737
TCD,-1.106477618,-1.147589207,-1.374359846,-1.380427599,-1.506754279,-1.351848841,-1.383072972,-1.522942901,-1.402204514,-1.381053805,-1.328819156,-1.313717723,-1.351271629,-1.315689921,-1.363967299,-1.487879038,-1.432374835,-1.41056788,-1.420566678
TGO,-0.760303617,-0.812660813,-0.915349185,-0.959249437,-0.874795616,-1.039964557,-0.990043759,-0.973131478,-1.018093944,-0.95966053,-1.009963751,-1.000225186,-1.026877522,-0.893284917,-0.723849535,-0.677394867,-0.713100076,-0.730158448,-0.749716759
THA,-0.186987936,-0.31202504,-0.173060954,-0.225242034,-0.190597191,-0.384264141,-0.369496912,-0.407792926,-0.309705436,-0.333862871,-0.3234649,-0.366163015,-0.343555719,-0.450273722,-0.493400156,-0.388984561,-0.385887533,-0.398842245,-0.407398492
TJK,-1.275289297,-1.166876078,-1.142903686,-1.28828752,-1.169656038,-1.033866525,-1.036954403,-1.181860209,-1.214974642,-1.291060448,-1.218263984,-1.275633931,-1.284400463,-1.127138019,-1.125708222,-1.146538496,-1.331067562,-1.415276885,-1.321172595
TKM,-1.133726358,-1.271739006,-1.221208096,-1.474576831,-1.464483738,-1.523662806,-1.523284078,-1.498502374,-1.528696299,-1.531710744,-1.543365598,-1.431322336,-1.408110976,-1.314361334,-1.346633792,-1.518626094,-1.482342839,-1.357909203,-1.511905432
TLS,NA,-0.213629454,-0.221402615,-0.295365393,-0.564483762,-0.60238266,-0.65035367,-0.647384405,-0.800162613,-0.759498358,-0.809740543,-0.73592627,-0.68387872,-0.526405215,-0.521628916,-0.510681033,-0.54023236,-0.473633319,-0.382982701
TON,-0.40070498,-0.540298939,-0.504800141,-0.433598131,-1.329140544,-1.339973569,-1.039537907,-0.655621707,-0.677990377,-0.334329695,-0.331752092,-0.321157783,-0.282675743,-0.314499438,-0.467394769,-0.445180237,-0.160934716,-0.070889249,-0.345680237
TTO,0.240538046,-0.019576259,0.057675477,-0.026112719,0.015810365,-0.107976593,-0.043367915,-0.06439656,-0.041086927,-0.173851058,-0.109660991,-0.155371934,-0.216615766,-0.413552701,-0.300731391,-0.240274325,-0.364548773,-0.31729421,-0.19135575
TUN,-0.231220394,0.369942427,0.159737602,0.082865223,-0.257893682,-0.189283043,-0.249606952,-0.303902775,-0.220963299,-0.258794188,-0.056758754,-0.059720132,-0.067039832,-0.036884744,-0.068810761,-0.134844795,-0.108678818,-0.053673796,-0.07705047
TUR,-0.197214767,-0.521815896,-0.183855578,-0.175138265,-0.031314291,0.027345886,0.105275594,0.112359732,0.087780111,0.029263416,0.044216473,0.157739326,0.092246175,-0.147938445,-0.154381692,-0.191560805,-0.193244413,-0.335413396,-0.290970057
TUV,0.468868315,0.585971236,-0.471494734,0.637419045,-0.114884324,-0.098918691,-0.23619397,-0.212134391,-0.215780616,-0.25646162,-0.526983202,-0.350454599,-0.396405548,-0.014653616,-0.032997027,0.030553348,0.061655808,0.028599255,0.409078538
TZA,-0.805158794,-0.804866731,-0.678291619,-0.560504138,-0.597364902,-0.23275134,-0.33741647,-0.417031199,-0.445453107,-0.535229445,-0.591739476,-0.75694114,-0.774153233,-0.754457295,-0.687819779,-0.506901443,-0.461700439,-0.446436644,-0.390870929
UGA,-0.873840272,-0.908394754,-0.813955545,-0.77943629,-0.823587358,-0.785988092,-0.821338058,-0.832621753,-0.901866972,-0.917554677,-0.920548797,-0.988455653,-1.042657495,-1.085041404,-1.051650763,-1.056743622,-1.042836308,-1.038054347,-1.165625691
UKR,-1.149965167,-1.053278685,-0.928336918,-0.933390796,-0.721898198,-0.750817776,-0.797421634,-0.838496208,-1.039393663,-1.027053714,-1.049991846,-1.077376723,-1.131517768,-0.994197667,-0.979916036,-0.814100206,-0.783957481,-0.873792946,-0.70959717
URY,0.925140679,0.912639499,1.050345421,0.898615062,1.074671865,1.114513993,1.243984818,1.308401108,1.238402605,1.279333234,1.278880119,1.355476618,1.375125408,1.378792644,1.316853285,1.267498732,1.292723536,1.259947062,1.246510863
USA,1.657759309,1.924038053,1.755439401,1.832575083,1.545693278,1.353316188,1.385467172,1.450211763,1.294352174,1.271479249,1.269101143,1.41072011,1.313262343,1.376067758,1.396934509,1.373532057,1.381257296,1.328681469,1.215326071
UZB,-1.052387357,-1.030034304,-1.090015888,-1.134172678,-1.226991296,-1.004751086,-1.031078815,-1.063894391,-1.268170595,-1.297227025,-1.370554686,-1.301560044,-1.263262868,-1.185223818,-1.261960626,-1.168891191,-1.159301877,-1.068842053,-1.053790808
VCT,0.110592939,0.321325272,0.32355395,0.310375571,0.976714611,0.876542211,0.888246298,0.979295135,1.037111163,1.006664157,1.017655969,0.943537176,0.940623224,0.624051988,0.674700797,0.675904393,0.724205196,0.768944561,0.781556487
VEN,-0.673499584,-1.062250376,-1.064030647,-0.981566787,-1.028939128,-1.042506218,-1.113233924,-1.167219639,-1.192175269,-1.227519989,-1.173888922,-1.268168569,-1.314031839,-1.399562478,-1.391321778,-1.353827715,-1.364074469,-1.470778108,-1.509840012
VIR,NA,NA,NA,0.666817486,0.796942115,0.782759428,0.791800439,0.806962311,0.839033186,0.820522785,0.798508227,0.787527919,0.785368562,0.63990289,0.632480443,0.640785992,0.643904924,0.631795824,0.624901175
VNM,-0.568332016,-0.569613576,-0.49906826,-0.734896004,-0.724291205,-0.745854318,-0.62930125,-0.707145393,-0.544167876,-0.623576343,-0.607308805,-0.528000534,-0.478266448,-0.436201066,-0.426196545,-0.452470779,-0.583143055,-0.485406458,-0.513841093
VUT,-0.281990439,-0.29387486,-0.221964359,-0.324355394,0.235828996,0.167039558,0.227152392,0.287317038,0.304543197,0.292229354,0.299262911,0.336719185,0.288386524,0.461749703,-0.116813757,-0.095952325,0.005780929,-0.162948802,-0.258875042
PSE,-0.079601146,-0.323347837,-0.366790146,-0.00894777,-0.49155876,-0.298329175,-0.112384208,-0.435896456,-0.104716398,-0.110219382,-0.445754856,-0.250646025,-0.252065361,-0.277771503,-0.453332543,-0.149471834,-0.028046912,-0.195431113,-0.259574115
JEY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.228381157,1.221595764,1.24264586,1.207874417,1.190550327,1.140703917,1.166286469,1.102551579,1.043698549
YEM,-1.051368833,-0.979472518,-0.937871814,-1.081317186,-0.885342538,-0.788342297,-0.79037267,-0.790496171,-1.069215894,-1.189516068,-1.227555513,-1.248456478,-1.245088339,-1.555117607,-1.474062204,-1.663732052,-1.592805743,-1.638176322,-1.681460857
SRB,-1.177212596,-0.866805255,-0.490907043,-0.496265769,-0.412522256,-0.292756289,-0.353105903,-0.312101036,-0.312434971,-0.294709235,-0.273360938,-0.329703271,-0.300932646,-0.226995632,-0.267050177,-0.322478682,-0.375118405,-0.370249122,-0.445551485
ZAF,0.625335693,0.354516834,0.354515105,0.464509606,0.568105638,0.452248663,0.24878408,0.211263523,0.182196707,0.131467938,0.061731972,-0.115578964,-0.070048846,-0.061535094,0.025144503,0.118391469,-0.023005061,-0.023047391,0.084923856
COD,-1.548998952,-1.292354345,-1.404200435,-1.454288363,-1.418277621,-1.525243402,-1.357004404,-1.244318604,-1.389179707,-1.437921166,-1.427513123,-1.312268734,-1.31819284,-1.300998688,-1.285264611,-1.337323308,-1.41813755,-1.503585219,-1.53893137
ZMB,-0.715777695,-0.73077476,-0.596900225,-0.591628611,-0.591778636,-0.551596701,-0.405010641,-0.39101249,-0.461073935,-0.506078482,-0.396322101,-0.284294635,-0.306790322,-0.342242748,-0.341261506,-0.401865959,-0.542416692,-0.656285226,-0.640345097
ZWE,-0.982141376,-1.228440285,-1.24505496,-1.333828926,-1.309262037,-1.358917356,-1.401327729,-1.355687261,-1.355276585,-1.368883252,-1.401749372,-1.368143201,-1.404894948,-1.391290665,-1.310460806,-1.259387493,-1.272735834,-1.23474288,-1.238795519
